country_slug,year,index_value,index_status,source_id,series_id,index_kind,base_period,notes
switzerland,1973,431.8538,final,fso-lik-yearly-long-series,LIK-EWIGE-REIHE,CPI,June 1914=100,Swiss Federal Statistical Office LIK app yearly long-series value.
switzerland,1974,474.0319,final,fso-lik-yearly-long-series,LIK-EWIGE-REIHE,CPI,June 1914=100,Swiss Federal Statistical Office LIK app yearly long-series value.
switzerland,1975,505.7752,final,fso-lik-yearly-long-series,LIK-EWIGE-REIHE,CPI,June 1914=100,Swiss Federal Statistical Office LIK app yearly long-series value.
switzerland,1976,514.4536,final,fso-lik-yearly-long-series,LIK-EWIGE-REIHE,CPI,June 1914=100,Swiss Federal Statistical Office LIK app yearly long-series value.
switzerland,1977,521.1116,final,fso-lik-yearly-long-series,LIK-EWIGE-REIHE,CPI,June 1914=100,Swiss Federal Statistical Office LIK app yearly long-series value.
switzerland,1978,526.5003,final,fso-lik-yearly-long-series,LIK-EWIGE-REIHE,CPI,June 1914=100,Swiss Federal Statistical Office LIK app yearly long-series value.
switzerland,1979,545.5947,final,fso-lik-yearly-long-series,LIK-EWIGE-REIHE,CPI,June 1914=100,Swiss Federal Statistical Office LIK app yearly long-series value.
switzerland,1980,567.5848,final,fso-lik-yearly-long-series,LIK-EWIGE-REIHE,CPI,June 1914=100,Swiss Federal Statistical Office LIK app yearly long-series value.
switzerland,1981,604.4019,final,fso-lik-yearly-long-series,LIK-EWIGE-REIHE,CPI,June 1914=100,Swiss Federal Statistical Office LIK app yearly long-series value.
switzerland,1982,638.5933,final,fso-lik-yearly-long-series,LIK-EWIGE-REIHE,CPI,June 1914=100,Swiss Federal Statistical Office LIK app yearly long-series value.
switzerland,1983,657.3622,final,fso-lik-yearly-long-series,LIK-EWIGE-REIHE,CPI,June 1914=100,Swiss Federal Statistical Office LIK app yearly long-series value.
switzerland,1984,676.6323,final,fso-lik-yearly-long-series,LIK-EWIGE-REIHE,CPI,June 1914=100,Swiss Federal Statistical Office LIK app yearly long-series value.
switzerland,1985,699.8775,final,fso-lik-yearly-long-series,LIK-EWIGE-REIHE,CPI,June 1914=100,Swiss Federal Statistical Office LIK app yearly long-series value.
switzerland,1986,705.1288,final,fso-lik-yearly-long-series,LIK-EWIGE-REIHE,CPI,June 1914=100,Swiss Federal Statistical Office LIK app yearly long-series value.
switzerland,1987,715.2847,final,fso-lik-yearly-long-series,LIK-EWIGE-REIHE,CPI,June 1914=100,Swiss Federal Statistical Office LIK app yearly long-series value.
switzerland,1988,728.6783,final,fso-lik-yearly-long-series,LIK-EWIGE-REIHE,CPI,June 1914=100,Swiss Federal Statistical Office LIK app yearly long-series value.
